# best iteration: (array([32]),)
1506611.000000,139400.093750
18.222347,21.928310
17.330927,21.013029
17.131693,20.796652
17.073706,20.730074
17.034203,20.683521
16.579939,20.011917
13.367843,15.616212
12.100838,14.059017
11.263528,12.977753
10.348107,11.821837
9.093302,10.312657
7.918018,8.913481
7.752203,8.322870
5.505994,5.894410
4.014506,3.993744
3.454576,3.272475
3.316644,3.110339
3.224607,3.013001
3.167547,2.958809
3.182532,2.931864
2.842786,2.613273
15.907421,3.310857
1.645507,1.381389
1.837699,1.821072
1.626374,1.362256
1.620121,1.362670
1.605450,1.356917
1.579007,1.346262
8.970555,2.361336
1.494876,1.307155
1.391923,1.265772
1.102501,1.111160
